date,appointments_x,unique_patients,unique_doctors,avg_complexity,doctor_load,estimated_wait_minutes,day_of_week_x,appointments_y,booked_doctors,scheduled_doctors,available_doctors,on_leave_doctors,total_doctors,workload_score_x,doctor_utilization_rate,day_of_week_y,appointments,workload_score_y,scheduled_nurses,assigned_nurses,available_nurses,on_leave_nurses,total_nurses,nurse_utilization_rate,total_beds,occupied_beds,available_beds,reserved_beds,bed_occupancy_rate
2022-05-30,19,19,8,1.4631578947368422,2.38,55.0,Monday,19,5,9,8,1,23,28.0,0.556,Monday,19,32.8,19,19,0,4,36,1.0,48,33,15,3,0.688
2022-05-31,25,25,10,1.34,2.5,54.3,Tuesday,25,7,11,9,0,23,35.1,0.636,Tuesday,25,41.3,23,23,0,2,36,1.0,48,30,18,2,0.625
2022-06-01,14,14,7,1.1214285714285714,2.0,40.1,Wednesday,14,4,8,7,0,23,19.8,0.5,Wednesday,14,25.6,18,14,4,1,36,0.778,48,34,14,2,0.708
2022-06-02,17,17,9,1.3411764705882354,1.89,52.5,Thursday,17,5,9,8,1,23,24.2,0.556,Thursday,17,27.7,20,16,4,3,36,0.8,48,32,16,2,0.667
2022-06-03,18,18,9,1.4333333333333333,2.0,43.5,Friday,18,5,10,9,2,23,24.9,0.5,Friday,18,30.9,20,19,1,1,36,0.95,48,28,20,2,0.583
2022-06-04,7,7,6,1.3571428571428572,1.17,41.5,Saturday,7,2,8,8,1,23,10.9,0.25,Saturday,7,10.6,16,8,8,2,36,0.5,48,28,20,4,0.583
2022-06-05,7,7,6,1.4428571428571428,1.17,36.5,Sunday,7,2,7,7,0,23,9.2,0.286,Sunday,7,11.1,17,7,10,2,36,0.412,48,30,18,3,0.625
2022-06-06,28,28,8,1.4285714285714286,3.5,64.4,Monday,28,7,11,9,0,23,41.0,0.636,Monday,28,45.3,21,21,0,1,36,1.0,48,34,14,3,0.708
2022-06-07,16,16,7,1.4874999999999998,2.29,47.5,Tuesday,16,4,9,8,1,23,23.6,0.444,Tuesday,16,26.0,18,17,1,4,36,0.944,48,30,18,2,0.625
2022-06-08,21,21,10,1.4761904761904763,2.1,46.9,Wednesday,21,6,11,10,1,23,31.3,0.545,Wednesday,21,31.1,21,21,0,2,36,1.0,48,29,19,2,0.604
2022-06-09,17,17,8,1.2352941176470589,2.12,40.0,Thursday,17,5,10,9,0,23,23.7,0.5,Thursday,17,24.5,18,16,2,3,36,0.889,48,37,11,2,0.771
2022-06-10,28,28,9,1.4607142857142856,3.11,53.9,Friday,28,7,11,9,2,23,39.4,0.636,Friday,28,46.1,23,23,0,4,36,1.0,48,27,21,3,0.562
2022-06-11,15,15,8,1.2866666666666666,1.88,45.1,Saturday,15,4,10,9,0,23,21.4,0.4,Saturday,15,29.0,19,16,3,2,36,0.842,48,31,17,3,0.646
2022-06-12,6,6,5,1.3,1.2,29.2,Sunday,6,2,7,7,0,23,10.2,0.286,Sunday,6,11.6,18,9,9,4,36,0.5,48,31,17,2,0.646
2022-06-13,21,21,9,1.4428571428571428,2.33,47.9,Monday,21,6,9,8,1,23,29.5,0.667,Monday,21,35.3,21,21,0,2,36,1.0,48,34,14,2,0.708
2022-06-14,20,20,8,1.535,2.5,53.6,Tuesday,20,5,10,9,2,23,30.7,0.5,Tuesday,20,32.8,22,22,0,4,36,1.0,48,30,18,2,0.625
2022-06-15,17,17,9,1.5411764705882351,1.89,51.3,Wednesday,17,5,10,9,1,23,24.2,0.5,Wednesday,17,27.3,20,19,1,2,36,0.95,48,33,15,2,0.688
2022-06-16,13,13,7,1.3692307692307693,1.86,45.9,Thursday,13,4,9,8,2,23,17.8,0.444,Thursday,13,20.3,18,13,5,1,36,0.722,48,28,20,3,0.583
2022-06-17,20,20,8,1.415,2.5,49.6,Friday,20,5,10,9,0,23,29.9,0.5,Friday,20,32.2,21,21,0,4,36,1.0,48,33,15,2,0.688
2022-06-18,9,9,5,1.511111111111111,1.8,49.2,Saturday,9,3,8,8,1,23,12.0,0.375,Saturday,9,14.4,18,11,7,4,36,0.611,48,27,21,3,0.562
2022-06-19,7,7,5,1.157142857142857,1.4,36.6,Sunday,7,2,8,8,0,23,8.7,0.25,Sunday,7,9.7,18,9,9,4,36,0.5,48,28,20,4,0.583
2022-06-20,22,22,10,1.3909090909090909,2.2,47.0,Monday,22,6,10,8,0,23,32.6,0.6,Monday,22,37.9,21,21,0,1,36,1.0,48,30,18,2,0.625
2022-06-21,16,15,7,1.3,2.29,48.0,Tuesday,16,4,9,8,1,23,24.3,0.444,Tuesday,16,26.2,17,17,0,4,36,1.0,48,31,17,3,0.646
2022-06-22,22,22,10,1.4727272727272727,2.2,44.4,Wednesday,22,6,10,8,0,23,31.1,0.6,Wednesday,22,34.0,19,19,0,2,36,1.0,48,30,18,2,0.625
2022-06-23,21,21,9,1.5047619047619047,2.33,49.5,Thursday,21,6,10,9,0,23,30.4,0.6,Thursday,21,33.6,21,21,0,4,36,1.0,48,33,15,3,0.688
2022-06-24,16,16,7,1.525,2.29,47.9,Friday,16,4,9,8,0,23,21.4,0.444,Friday,16,24.1,17,17,0,4,36,1.0,48,31,17,2,0.646
2022-06-25,14,14,6,1.4,2.33,46.6,Saturday,14,4,8,7,2,23,18.1,0.5,Saturday,14,24.1,21,17,4,1,36,0.81,48,25,23,2,0.521
2022-06-26,8,8,6,1.3875,1.33,37.8,Sunday,8,2,7,7,1,23,9.8,0.286,Sunday,8,14.3,17,8,9,2,36,0.471,48,29,19,3,0.604
2022-06-27,15,15,7,1.4066666666666667,2.14,53.3,Monday,15,4,9,8,1,23,21.5,0.444,Monday,15,23.1,18,17,1,2,36,0.944,48,35,13,2,0.729
2022-06-28,11,11,7,1.4727272727272727,1.57,43.9,Tuesday,11,3,10,9,2,23,13.2,0.3,Tuesday,11,16.6,16,14,2,2,36,0.875,48,31,17,4,0.646
2022-06-29,28,28,10,1.292857142857143,2.8,50.5,Wednesday,28,7,11,9,1,23,41.8,0.636,Wednesday,28,42.7,25,25,0,3,36,1.0,48,31,17,2,0.646
2022-06-30,20,20,7,1.475,2.86,53.9,Thursday,20,5,10,9,2,23,28.5,0.5,Thursday,20,32.8,19,19,0,2,36,1.0,48,31,17,4,0.646
2022-07-01,19,19,8,1.5263157894736843,2.38,47.4,Friday,19,5,10,9,1,23,29.9,0.5,Friday,19,31.0,19,17,2,3,36,0.895,48,35,13,3,0.729
2022-07-02,14,14,7,1.4357142857142857,2.0,48.3,Saturday,14,4,8,7,0,23,20.0,0.5,Saturday,14,23.1,18,14,4,3,36,0.778,48,26,22,2,0.542
2022-07-03,10,10,6,1.34,1.67,44.6,Sunday,10,3,9,9,0,23,12.9,0.333,Sunday,10,13.8,17,9,8,1,36,0.529,48,28,20,2,0.583
2022-07-04,22,22,9,1.5136363636363634,2.44,52.3,Monday,22,6,10,8,0,23,35.3,0.6,Monday,22,34.2,22,22,0,1,36,1.0,48,31,17,2,0.646
2022-07-05,21,21,9,1.3523809523809522,2.33,47.0,Tuesday,21,6,9,8,0,23,28.2,0.667,Tuesday,21,34.8,22,22,0,3,36,1.0,48,33,15,2,0.688
2022-07-06,18,18,8,1.3166666666666667,2.25,56.9,Wednesday,18,5,9,8,0,23,25.9,0.556,Wednesday,18,30.0,21,21,0,1,36,1.0,48,27,21,3,0.562
2022-07-07,18,18,8,1.3277777777777777,2.25,45.9,Thursday,18,5,9,8,1,23,25.8,0.556,Thursday,18,28.4,20,17,3,1,36,0.85,48,30,18,2,0.625
2022-07-08,18,18,8,1.4555555555555555,2.25,44.9,Friday,18,5,11,10,2,23,25.4,0.455,Friday,18,27.1,21,20,1,3,36,0.952,48,31,17,3,0.646
2022-07-09,14,14,7,1.3928571428571428,2.0,45.0,Saturday,14,4,9,8,0,23,19.3,0.444,Saturday,14,22.6,18,16,2,2,36,0.889,48,31,17,3,0.646
2022-07-10,12,12,5,1.2666666666666666,2.4,49.7,Sunday,12,3,9,8,0,23,17.1,0.333,Sunday,12,21.0,16,12,4,1,36,0.75,48,27,21,2,0.562
2022-07-11,19,19,8,1.3315789473684212,2.38,44.4,Monday,19,5,10,9,2,23,28.2,0.5,Monday,19,30.7,20,20,0,2,36,1.0,48,28,20,3,0.583
2022-07-12,23,23,10,1.4565217391304348,2.3,46.8,Tuesday,23,6,10,8,0,23,32.5,0.6,Tuesday,23,36.2,21,21,0,3,36,1.0,48,31,17,2,0.646
2022-07-13,14,14,7,1.2285714285714284,2.0,45.2,Wednesday,14,4,9,8,2,23,22.2,0.444,Wednesday,14,21.6,18,13,5,4,36,0.722,48,30,18,3,0.625
2022-07-14,19,19,7,1.5105263157894737,2.71,51.0,Thursday,19,5,10,9,1,23,26.8,0.5,Thursday,19,29.0,19,18,1,4,36,0.947,48,34,14,2,0.708
2022-07-15,17,17,7,1.5705882352941176,2.43,51.1,Friday,17,5,8,7,2,23,23.8,0.625,Friday,17,24.2,19,18,1,3,36,0.947,48,33,15,3,0.688
2022-07-16,8,8,5,1.35,1.6,38.9,Saturday,8,2,8,8,1,23,12.0,0.25,Saturday,8,13.1,17,9,8,4,36,0.529,48,29,19,2,0.604
2022-07-17,10,10,5,1.56,2.0,48.8,Sunday,10,3,8,8,1,23,15.1,0.375,Sunday,10,14.5,19,9,10,3,36,0.474,48,26,22,3,0.542
2022-07-18,18,18,8,1.4500000000000002,2.25,45.5,Monday,18,5,10,9,0,23,26.7,0.5,Monday,18,31.4,18,18,0,2,36,1.0,48,29,19,3,0.604
2022-07-19,24,24,8,1.5125,3.0,59.2,Tuesday,24,6,10,8,1,23,35.0,0.6,Tuesday,24,39.1,20,20,0,4,36,1.0,48,33,15,2,0.688
2022-07-20,17,17,8,1.3647058823529412,2.12,41.0,Wednesday,17,5,10,9,2,23,22.7,0.5,Wednesday,17,28.7,19,19,0,2,36,1.0,48,27,21,2,0.562
2022-07-21,24,24,9,1.2958333333333334,2.67,54.1,Thursday,24,6,11,9,2,23,33.9,0.545,Thursday,24,38.4,23,23,0,4,36,1.0,48,31,17,2,0.646
2022-07-22,21,21,8,1.319047619047619,2.62,44.4,Friday,21,6,9,8,0,23,30.8,0.667,Friday,21,33.9,21,21,0,4,36,1.0,48,28,20,2,0.583
2022-07-23,13,13,5,1.323076923076923,2.6,54.7,Saturday,13,4,9,8,0,23,17.3,0.444,Saturday,13,22.0,17,13,4,2,36,0.765,48,31,17,3,0.646
2022-07-24,6,6,5,1.7999999999999998,1.2,45.4,Sunday,6,2,8,8,0,23,10.8,0.25,Sunday,6,8.3,17,7,10,3,36,0.412,48,29,19,3,0.604
2022-07-25,26,25,11,1.3807692307692307,2.36,48.9,Monday,26,7,11,9,2,23,39.8,0.636,Monday,26,41.5,24,24,0,4,36,1.0,48,29,19,3,0.604
2022-07-26,21,21,10,1.4,2.1,45.0,Tuesday,21,6,10,9,0,23,28.6,0.6,Tuesday,21,36.0,21,21,0,4,36,1.0,48,31,17,2,0.646
2022-07-27,16,16,10,1.53125,1.6,43.2,Wednesday,16,4,11,10,2,23,22.1,0.364,Wednesday,16,27.3,18,16,2,1,36,0.889,48,29,19,2,0.604
2022-07-28,14,14,7,1.3285714285714287,2.0,41.5,Thursday,14,4,9,8,1,23,19.5,0.444,Thursday,14,19.7,19,18,1,4,36,0.947,48,34,14,3,0.708
2022-07-29,12,12,9,1.5916666666666668,1.33,43.9,Friday,12,3,10,9,0,23,15.3,0.3,Friday,12,16.3,18,10,8,3,36,0.556,48,31,17,3,0.646
2022-07-30,10,10,5,1.42,2.0,51.1,Saturday,10,3,8,8,2,23,13.4,0.375,Saturday,10,14.2,17,13,4,1,36,0.765,48,29,19,2,0.604
2022-07-31,9,9,6,1.3666666666666667,1.5,39.0,Sunday,9,3,7,7,2,23,14.1,0.429,Sunday,9,11.8,16,10,6,1,36,0.625,48,30,18,2,0.625
2022-08-01,23,23,9,1.408695652173913,2.56,50.0,Monday,23,6,10,8,1,23,34.9,0.6,Monday,23,37.5,23,23,0,3,36,1.0,48,31,17,3,0.646
2022-08-02,18,18,6,1.3722222222222222,3.0,48.3,Tuesday,18,5,10,9,2,23,25.9,0.5,Tuesday,18,29.1,20,20,0,2,36,1.0,48,33,15,2,0.688
2022-08-03,12,12,9,1.2166666666666666,1.33,41.8,Wednesday,12,3,9,8,2,23,16.1,0.333,Wednesday,12,19.1,19,14,5,1,36,0.737,48,30,18,2,0.625
2022-08-04,21,21,8,1.5142857142857142,2.62,50.1,Thursday,21,6,10,9,1,23,29.9,0.6,Thursday,21,34.3,23,21,2,3,36,0.913,48,32,16,2,0.667
2022-08-05,19,19,9,1.305263157894737,2.11,47.2,Friday,19,5,10,9,0,23,27.1,0.5,Friday,19,31.1,21,21,0,3,36,1.0,48,32,16,3,0.667
2022-08-06,8,8,7,1.3375,1.14,37.9,Saturday,8,2,8,8,2,23,11.6,0.25,Saturday,8,13.7,16,11,5,1,36,0.688,48,29,19,2,0.604
2022-08-07,13,13,5,1.353846153846154,2.6,49.3,Sunday,13,4,9,8,2,23,17.9,0.444,Sunday,13,22.2,20,12,8,2,36,0.6,48,28,20,3,0.583
2022-08-08,21,21,9,1.4428571428571428,2.33,50.6,Monday,21,6,11,10,2,23,30.3,0.545,Monday,21,35.6,22,22,0,2,36,1.0,48,33,15,2,0.688
2022-08-09,17,17,8,1.6941176470588235,2.12,53.0,Tuesday,17,5,10,9,2,23,25.2,0.5,Tuesday,17,28.3,23,18,5,4,36,0.783,48,33,15,2,0.688
2022-08-10,18,18,7,1.3444444444444443,2.57,47.5,Wednesday,18,5,9,8,1,23,28.3,0.556,Wednesday,18,26.9,20,18,2,3,36,0.9,48,28,20,2,0.583
2022-08-11,26,26,11,1.4538461538461538,2.36,51.6,Thursday,26,7,11,9,1,23,37.6,0.636,Thursday,26,44.0,24,24,0,1,36,1.0,48,33,15,4,0.688
2022-08-12,12,12,7,1.5916666666666668,1.71,41.8,Friday,12,3,8,7,2,23,18.9,0.375,Friday,12,21.9,18,12,6,3,36,0.667,48,30,18,3,0.625
2022-08-13,7,7,4,1.2142857142857142,1.75,50.7,Saturday,7,2,8,8,2,23,11.2,0.25,Saturday,7,11.1,16,4,12,4,36,0.25,48,29,19,4,0.604
2022-08-14,12,12,6,1.4583333333333333,2.0,40.5,Sunday,12,3,9,8,0,23,17.8,0.333,Sunday,12,17.8,18,12,6,1,36,0.667,48,27,21,3,0.562
2022-08-15,28,28,12,1.407142857142857,2.33,52.1,Monday,28,7,12,10,1,23,40.9,0.583,Monday,28,44.2,24,24,0,4,36,1.0,48,29,19,2,0.604
2022-08-16,27,27,11,1.3740740740740742,2.45,45.8,Tuesday,27,7,11,9,1,23,38.7,0.636,Tuesday,27,42.4,24,24,0,1,36,1.0,48,33,15,3,0.688
2022-08-17,16,16,6,1.35625,2.67,50.0,Wednesday,16,4,9,8,2,23,24.8,0.444,Wednesday,16,29.2,21,18,3,3,36,0.857,48,31,17,3,0.646
2022-08-18,22,22,10,1.3181818181818181,2.2,49.4,Thursday,22,6,11,9,2,23,31.1,0.545,Thursday,22,33.2,22,22,0,2,36,1.0,48,32,16,3,0.667
2022-08-19,20,19,9,1.23,2.22,41.7,Friday,20,5,9,8,0,23,30.3,0.556,Friday,20,34.0,20,20,0,3,36,1.0,48,29,19,2,0.604
2022-08-20,9,9,6,1.3555555555555554,1.5,46.2,Saturday,9,3,8,8,2,23,12.1,0.375,Saturday,9,17.4,17,9,8,4,36,0.529,48,31,17,3,0.646
2022-08-21,5,5,4,1.34,1.25,37.3,Sunday,5,2,8,8,1,23,7.5,0.25,Sunday,5,10.5,14,6,8,4,36,0.429,48,29,19,4,0.604
2022-08-22,24,24,9,1.3875,2.67,48.1,Monday,24,6,10,8,0,23,36.4,0.6,Monday,24,38.9,24,24,0,4,36,1.0,48,30,18,4,0.625
2022-08-23,36,35,12,1.4138888888888888,3.0,50.0,Tuesday,36,9,12,9,1,23,53.0,0.75,Tuesday,36,56.7,25,25,0,4,36,1.0,48,30,18,2,0.625
2022-08-24,26,26,11,1.3269230769230769,2.36,51.3,Wednesday,26,7,12,10,0,23,36.6,0.583,Wednesday,26,37.7,24,24,0,2,36,1.0,48,34,14,2,0.708
2022-08-25,21,21,10,1.3047619047619048,2.1,47.8,Thursday,21,6,10,9,2,23,30.0,0.6,Thursday,21,34.0,21,21,0,2,36,1.0,48,29,19,4,0.604
2022-08-26,30,30,11,1.3599999999999999,2.73,57.1,Friday,30,8,12,10,2,23,42.0,0.667,Friday,30,47.8,24,24,0,3,36,1.0,48,29,19,3,0.604
2022-08-27,12,12,7,1.2916666666666667,1.71,44.5,Saturday,12,3,9,8,2,23,17.6,0.333,Saturday,12,18.5,18,12,6,1,36,0.667,48,28,20,3,0.583
2022-08-28,5,5,4,1.1800000000000002,1.25,32.5,Sunday,5,2,7,7,1,23,8.9,0.286,Sunday,5,7.7,15,6,9,3,36,0.4,48,30,18,3,0.625
2022-08-29,29,29,10,1.3586206896551725,2.9,52.5,Monday,29,8,12,10,1,23,43.0,0.667,Monday,29,47.4,23,23,0,3,36,1.0,48,34,14,3,0.708
2022-08-30,25,25,9,1.3519999999999999,2.78,59.4,Tuesday,25,7,9,7,1,23,37.6,0.778,Tuesday,25,35.6,24,24,0,4,36,1.0,48,32,16,2,0.667
2022-08-31,15,15,8,1.3666666666666667,1.88,44.5,Wednesday,15,4,10,9,2,23,22.8,0.4,Wednesday,15,25.5,19,17,2,1,36,0.895,48,32,16,3,0.667
2022-09-01,24,24,10,1.4291666666666665,2.4,51.8,Thursday,24,6,10,8,0,23,33.2,0.6,Thursday,24,38.1,23,23,0,1,36,1.0,48,35,13,3,0.729
2022-09-02,26,26,10,1.3269230769230769,2.6,51.6,Friday,26,7,11,9,2,23,39.0,0.636,Friday,26,42.2,24,24,0,1,36,1.0,48,35,13,3,0.729
2022-09-03,18,18,6,1.4500000000000002,3.0,54.2,Saturday,18,5,9,8,1,23,23.8,0.556,Saturday,18,27.1,20,19,1,3,36,0.95,48,33,15,2,0.688
2022-09-04,13,13,7,1.323076923076923,1.86,42.6,Sunday,13,4,9,8,1,23,17.9,0.444,Sunday,13,21.2,19,16,3,3,36,0.842,48,33,15,2,0.688
2022-09-05,20,20,9,1.405,2.22,48.2,Monday,20,5,11,10,2,23,30.1,0.455,Monday,20,35.4,21,21,0,3,36,1.0,48,35,13,2,0.729
2022-09-06,28,28,10,1.332142857142857,2.8,56.7,Tuesday,28,7,10,8,0,23,37.9,0.7,Tuesday,28,46.9,22,22,0,1,36,1.0,48,36,12,3,0.75
2022-09-07,21,21,8,1.3523809523809522,2.62,50.0,Wednesday,21,6,10,9,0,23,31.5,0.6,Wednesday,21,31.5,21,21,0,2,36,1.0,48,33,15,3,0.688
2022-09-08,36,35,9,1.4,4.0,67.3,Thursday,36,9,12,9,0,23,52.1,0.75,Thursday,36,57.4,26,26,0,2,36,1.0,48,33,15,2,0.688
2022-09-09,22,22,9,1.4136363636363638,2.44,48.8,Friday,22,6,11,9,2,23,31.7,0.545,Friday,22,36.2,21,21,0,1,36,1.0,48,33,15,3,0.688
2022-09-10,15,15,7,1.3466666666666667,2.14,42.8,Saturday,15,4,7,6,0,23,20.4,0.571,Saturday,15,26.1,19,15,4,4,36,0.789,48,35,13,2,0.729
2022-09-11,13,13,7,1.2153846153846155,1.86,41.7,Sunday,13,4,10,9,1,23,15.4,0.4,Sunday,13,20.2,18,12,6,1,36,0.667,48,35,13,3,0.729
2022-09-12,31,31,12,1.6193548387096772,2.58,49.3,Monday,31,8,12,10,0,23,44.6,0.667,Monday,31,51.7,26,26,0,3,36,1.0,48,35,13,2,0.729
2022-09-13,26,26,10,1.396153846153846,2.6,47.8,Tuesday,26,7,11,9,2,23,38.6,0.636,Tuesday,26,40.1,20,20,0,2,36,1.0,48,37,11,2,0.771
2022-09-14,28,28,11,1.4535714285714287,2.55,50.1,Wednesday,28,7,11,9,2,23,42.8,0.636,Wednesday,28,44.6,24,24,0,4,36,1.0,48,34,14,3,0.708
2022-09-15,27,27,8,1.4,3.38,61.7,Thursday,27,7,9,7,1,23,40.2,0.778,Thursday,27,45.7,23,23,0,3,36,1.0,48,35,13,4,0.729
2022-09-16,31,31,10,1.3612903225806452,3.1,53.7,Friday,31,8,12,10,0,23,47.5,0.667,Friday,31,49.1,24,24,0,2,36,1.0,48,36,12,3,0.75
2022-09-17,16,16,6,1.48125,2.67,48.4,Saturday,16,4,9,8,1,23,22.8,0.444,Saturday,16,23.7,19,17,2,3,36,0.895,48,34,14,2,0.708
2022-09-18,15,15,9,1.38,1.67,40.8,Sunday,15,4,10,9,2,23,20.3,0.4,Sunday,15,24.7,20,15,5,1,36,0.75,48,34,14,4,0.708
2022-09-19,38,38,11,1.3473684210526315,3.45,58.0,Monday,38,10,12,9,2,23,55.8,0.833,Monday,38,60.7,26,26,0,1,36,1.0,48,37,11,2,0.771
2022-09-20,27,27,11,1.5444444444444443,2.45,49.7,Tuesday,27,7,11,9,1,23,41.6,0.636,Tuesday,27,40.3,23,23,0,2,36,1.0,48,37,11,2,0.771
2022-09-21,27,27,10,1.3296296296296295,2.7,48.8,Wednesday,27,7,10,8,1,23,39.4,0.7,Wednesday,27,44.6,24,24,0,4,36,1.0,48,30,18,2,0.625
2022-09-22,22,22,9,1.531818181818182,2.44,49.1,Thursday,22,6,11,9,1,23,29.9,0.545,Thursday,22,35.7,23,21,2,4,36,0.913,48,32,16,3,0.667
2022-09-23,18,18,7,1.2777777777777777,2.57,44.6,Friday,18,5,9,8,0,23,25.3,0.556,Friday,18,26.2,21,19,2,2,36,0.905,48,30,18,2,0.625
2022-09-24,20,20,12,1.655,1.67,39.5,Saturday,20,5,12,11,0,23,29.5,0.417,Saturday,20,33.7,20,20,0,2,36,1.0,48,30,18,2,0.625
2022-09-25,11,11,7,1.3727272727272728,1.57,36.8,Sunday,11,3,10,9,2,23,16.6,0.3,Sunday,11,18.0,18,11,7,4,36,0.611,48,35,13,4,0.729
2022-09-26,35,34,12,1.4514285714285713,2.92,60.1,Monday,35,9,12,9,1,23,50.5,0.75,Monday,35,58.5,26,26,0,3,36,1.0,48,35,13,3,0.729
2022-09-27,26,26,12,1.376923076923077,2.17,50.8,Tuesday,26,7,12,10,2,23,36.9,0.583,Tuesday,26,42.2,22,22,0,1,36,1.0,48,36,12,2,0.75
2022-09-28,32,32,11,1.315625,2.91,52.2,Wednesday,32,8,12,10,1,23,45.2,0.667,Wednesday,32,50.6,23,23,0,1,36,1.0,48,30,18,2,0.625
2022-09-29,28,28,12,1.5392857142857144,2.33,53.5,Thursday,28,7,12,10,1,23,40.1,0.583,Thursday,28,44.9,21,21,0,4,36,1.0,48,34,14,3,0.708
2022-09-30,29,29,9,1.3448275862068966,3.22,53.5,Friday,29,8,11,9,1,23,42.0,0.727,Friday,29,46.4,24,24,0,4,36,1.0,48,33,15,3,0.688
2022-10-01,13,13,6,1.2076923076923076,2.17,36.6,Saturday,13,4,8,7,2,23,19.3,0.5,Saturday,13,21.3,19,13,6,4,36,0.684,48,37,11,2,0.771
2022-10-02,16,16,10,1.4375,1.6,46.7,Sunday,16,4,10,9,0,23,21.7,0.4,Sunday,16,25.9,18,18,0,1,36,1.0,48,31,17,3,0.646
2022-10-03,21,21,8,1.619047619047619,2.62,50.9,Monday,21,6,11,10,1,23,31.3,0.545,Monday,21,31.9,22,21,1,4,36,0.955,48,36,12,4,0.75
2022-10-04,31,31,10,1.3935483870967742,3.1,52.9,Tuesday,31,8,11,9,2,23,43.5,0.727,Tuesday,31,49.6,25,25,0,1,36,1.0,48,34,14,2,0.708
2022-10-05,19,19,8,1.431578947368421,2.38,48.5,Wednesday,19,5,9,8,0,23,26.3,0.556,Wednesday,19,32.1,22,20,2,4,36,0.909,48,32,16,2,0.667
2022-10-06,29,29,11,1.2724137931034483,2.64,56.7,Thursday,29,8,11,9,0,23,41.4,0.727,Thursday,29,46.9,24,24,0,4,36,1.0,48,33,15,3,0.688
2022-10-07,18,18,8,1.3833333333333333,2.25,47.4,Friday,18,5,8,7,0,23,27.0,0.625,Friday,18,26.2,19,17,2,2,36,0.895,48,34,14,3,0.708
2022-10-08,17,17,9,1.7176470588235293,1.89,55.8,Saturday,17,5,10,9,1,23,27.0,0.5,Saturday,17,29.3,20,17,3,1,36,0.85,48,37,11,3,0.771
2022-10-09,11,11,6,1.4454545454545455,1.83,43.9,Sunday,11,3,7,6,0,23,14.5,0.429,Sunday,11,16.7,18,12,6,3,36,0.667,48,31,17,3,0.646
2022-10-10,23,23,11,1.3347826086956522,2.09,40.2,Monday,23,6,11,9,1,23,34.7,0.545,Monday,23,33.0,21,21,0,1,36,1.0,48,34,14,3,0.708
2022-10-11,31,31,8,1.2999999999999998,3.88,68.4,Tuesday,31,8,11,9,0,23,43.6,0.727,Tuesday,31,51.8,23,23,0,3,36,1.0,48,34,14,3,0.708
2022-10-12,36,35,11,1.4166666666666667,3.27,53.5,Wednesday,36,9,11,8,0,23,53.8,0.818,Wednesday,36,54.7,26,26,0,2,36,1.0,48,33,15,2,0.688
2022-10-13,18,18,8,1.4555555555555555,2.25,48.7,Thursday,18,5,10,9,0,23,26.0,0.5,Thursday,18,27.3,19,18,1,2,36,0.947,48,30,18,2,0.625
2022-10-14,26,26,10,1.5884615384615384,2.6,47.9,Friday,26,7,10,8,2,23,35.8,0.7,Friday,26,40.0,24,24,0,4,36,1.0,48,35,13,2,0.729
2022-10-15,17,17,8,1.4588235294117649,2.12,45.7,Saturday,17,5,10,9,1,23,26.5,0.5,Saturday,17,25.0,19,19,0,4,36,1.0,48,34,14,4,0.708
2022-10-16,19,19,7,1.2947368421052632,2.71,49.0,Sunday,19,5,9,8,0,23,26.6,0.556,Sunday,19,26.9,22,20,2,2,36,0.909,48,32,16,2,0.667
2022-10-17,26,26,9,1.2653846153846153,2.89,53.7,Monday,26,7,10,8,1,23,36.6,0.7,Monday,26,41.5,20,20,0,2,36,1.0,48,37,11,2,0.771
2022-10-18,20,20,8,1.595,2.5,53.3,Tuesday,20,5,8,7,2,23,29.4,0.625,Tuesday,20,33.2,21,20,1,4,36,0.952,48,36,12,3,0.75
2022-10-19,24,24,9,1.3208333333333333,2.67,51.5,Wednesday,24,6,9,7,2,23,33.9,0.667,Wednesday,24,41.3,24,24,0,2,36,1.0,48,30,18,3,0.625
2022-10-20,32,32,10,1.49375,3.2,56.5,Thursday,32,8,12,10,2,23,46.0,0.667,Thursday,32,52.1,24,24,0,1,36,1.0,48,36,12,3,0.75
2022-10-21,21,21,10,1.4,2.1,46.2,Friday,21,6,12,11,1,23,30.0,0.5,Friday,21,33.2,21,21,0,4,36,1.0,48,32,16,2,0.667
2022-10-22,15,15,7,1.3,2.14,47.6,Saturday,15,4,9,8,1,23,23.7,0.444,Saturday,15,24.5,19,19,0,4,36,1.0,48,33,15,3,0.688
2022-10-23,16,16,7,1.35,2.29,51.9,Sunday,16,4,9,8,0,23,20.6,0.444,Sunday,16,28.0,19,16,3,2,36,0.842,48,31,17,2,0.646
2022-10-24,33,33,11,1.4787878787878788,3.0,60.5,Monday,33,9,11,8,0,23,46.3,0.818,Monday,33,51.6,25,25,0,1,36,1.0,48,32,16,3,0.667
2022-10-25,21,21,10,1.4285714285714286,2.1,49.2,Tuesday,21,6,11,10,2,23,31.1,0.545,Tuesday,21,32.9,19,19,0,1,36,1.0,48,34,14,2,0.708
2022-10-26,24,24,8,1.3499999999999999,3.0,52.8,Wednesday,24,6,10,8,0,23,35.7,0.6,Wednesday,24,42.2,22,22,0,3,36,1.0,48,33,15,3,0.688
2022-10-27,28,28,11,1.3892857142857142,2.55,48.5,Thursday,28,7,11,9,2,23,40.8,0.636,Thursday,28,44.9,24,24,0,2,36,1.0,48,31,17,2,0.646
